,CUSTOMER_ID,Date,recency,ORDER_ID,PIN_CODE,AGE_GROUP,100205,110401,110411,120103,130206,frequency,recency_cate,frequency_cate,customer
14318,1555042,2001-02-18,10,729659,115,25-29,1.0,0.0,0.0,0.0,0.0,8,0-14 day,0~10 freq,新顧客
14319,1555042,2001-02-18,10,730490,115,25-29,1.0,0.0,0.0,0.0,0.0,8,0-14 day,0~10 freq,新顧客
14320,1555042,2001-02-18,10,744119,115,25-29,0.0,0.0,0.0,0.0,1.0,8,0-14 day,0~10 freq,新顧客
14321,1555042,2001-02-18,10,746129,115,25-29,1.0,0.0,0.0,0.0,0.0,8,0-14 day,0~10 freq,新顧客
14322,1555042,2001-02-18,10,747758,115,25-29,1.0,0.0,0.0,0.0,0.0,8,0-14 day,0~10 freq,新顧客
14323,1555042,2001-02-18,10,748110,115,25-29,0.0,1.0,0.0,0.0,0.0,8,0-14 day,0~10 freq,新顧客
14324,1555042,2001-02-18,10,748846,115,25-29,1.0,0.0,0.0,0.0,0.0,8,0-14 day,0~10 freq,新顧客
14325,1555042,2001-02-18,10,748957,115,25-29,1.0,0.0,0.0,0.0,0.0,8,0-14 day,0~10 freq,新顧客
14326,1555066,2000-12-26,64,355893,221,45-49,1.0,0.0,0.0,0.0,0.0,1,52- 66day,0~10 freq,流失客
14327,1555233,2000-11-12,108,99785,221,35-39,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
14328,1555295,2001-02-21,7,755494,115,<25,0.0,1.0,0.0,0.0,0.0,1,0-14 day,0~10 freq,新顧客
14329,1555356,2001-02-14,14,721524,221,25-29,0.0,0.0,2.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
14330,1555356,2001-02-14,14,724370,221,25-29,0.0,0.0,1.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
14331,1555523,2000-11-24,96,153165,115,>65,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
14332,1555585,2001-02-17,11,733615,110,50-54,0.0,0.0,0.0,0.0,2.0,1,0-14 day,0~10 freq,新顧客
14333,1555783,2000-11-16,104,101097,110,30-34,0.0,0.0,2.0,0.0,0.0,3,>66 day,0~10 freq,流失客
14334,1555783,2000-11-16,104,102640,110,30-34,1.0,0.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
14335,1555783,2000-11-16,104,104617,110,30-34,0.0,1.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
14336,1555844,2001-02-23,5,764905,115,40-44,0.0,0.0,1.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
14337,1555851,2000-11-15,105,102848,221,40-44,0.0,0.0,0.0,1.0,0.0,4,>66 day,0~10 freq,流失客
14338,1555851,2000-11-15,105,105226,221,40-44,0.0,0.0,0.0,1.0,0.0,4,>66 day,0~10 freq,流失客
14339,1555851,2000-11-15,105,109400,221,40-44,0.0,0.0,0.0,1.0,0.0,4,>66 day,0~10 freq,流失客
14340,1555851,2000-11-15,105,109831,221,40-44,0.0,0.0,0.0,2.0,0.0,4,>66 day,0~10 freq,流失客
14341,1555936,2001-01-20,39,529527,221,45-49,0.0,0.0,0.0,0.0,1.0,3,32-46 day,0~10 freq,新顧客
14342,1556018,2001-01-27,32,604584,115,40-44,0.0,0.0,2.0,0.0,0.0,18,32-46 day,11~20 freq,新顧客
14343,1556018,2001-01-27,32,605823,115,40-44,0.0,0.0,0.0,2.0,0.0,18,32-46 day,11~20 freq,新顧客
14344,1556018,2001-01-27,32,606231,115,40-44,1.0,0.0,0.0,0.0,0.0,18,32-46 day,11~20 freq,新顧客
14345,1556018,2001-01-27,32,608895,115,40-44,0.0,0.0,0.0,2.0,0.0,18,32-46 day,11~20 freq,新顧客
14346,1556018,2001-01-27,32,608902,115,40-44,1.0,0.0,0.0,0.0,0.0,18,32-46 day,11~20 freq,新顧客
14347,1556360,2000-12-05,85,267695,Others,30-34,1.0,0.0,0.0,0.0,0.0,4,>66 day,0~10 freq,流失客
14348,1556360,2000-12-05,85,271661,Others,30-34,1.0,0.0,0.0,0.0,0.0,4,>66 day,0~10 freq,流失客
14349,1556360,2000-12-05,85,272403,Others,30-34,0.0,1.0,0.0,0.0,0.0,4,>66 day,0~10 freq,流失客
14350,1556360,2000-12-05,85,272498,Others,30-34,0.0,0.0,1.0,0.0,0.0,4,>66 day,0~10 freq,流失客
14351,1556445,2001-02-24,4,777722,110,30-34,0.0,1.0,0.0,0.0,0.0,1,0-14 day,0~10 freq,新顧客
14352,1556582,2000-12-01,89,311271,Others,40-44,0.0,0.0,1.0,0.0,0.0,4,>66 day,0~10 freq,流失客
14353,1556582,2000-12-01,89,316597,Others,40-44,0.0,0.0,1.0,0.0,0.0,4,>66 day,0~10 freq,流失客
14354,1556582,2000-12-01,89,316889,Others,40-44,0.0,0.0,1.0,0.0,0.0,4,>66 day,0~10 freq,流失客
14355,1556582,2000-12-01,89,317008,Others,40-44,0.0,0.0,1.0,0.0,0.0,4,>66 day,0~10 freq,流失客
14356,1556629,2001-02-11,17,630719,221,25-29,0.0,0.0,1.0,0.0,0.0,6,16-31 day,0~10 freq,新顧客
14357,1556797,2001-01-14,45,410110,221,45-49,1.0,0.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
14358,1556841,2000-12-31,59,381933,114,35-39,0.0,0.0,4.0,0.0,0.0,2,52- 66day,0~10 freq,流失客
14359,1556841,2000-12-31,59,383075,114,35-39,1.0,0.0,0.0,0.0,0.0,2,52- 66day,0~10 freq,流失客
14360,1556872,2001-02-14,14,705146,221,35-39,0.0,0.0,0.0,0.0,1.0,1,0-14 day,0~10 freq,新顧客
14361,1556896,2000-11-06,114,44512,221,45-49,0.0,1.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
14362,1556896,2000-11-06,114,46882,221,45-49,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
14363,1556919,2001-02-07,21,648669,Others,35-39,0.0,0.0,3.0,0.0,0.0,2,16-31 day,0~10 freq,新顧客
14364,1556919,2001-02-07,21,654191,Others,35-39,0.0,0.0,3.0,0.0,0.0,2,16-31 day,0~10 freq,新顧客
14365,1556988,2001-02-25,3,796347,110,35-39,1.0,0.0,0.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
14366,1557053,2000-11-18,102,119894,114,35-39,4.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
14367,1557107,2001-02-22,6,765633,115,35-39,1.0,0.0,0.0,0.0,0.0,22,0-14 day,21~30 freq,新顧客
14368,1557114,2000-12-04,86,285706,115,<25,1.0,0.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
14369,1557114,2000-12-04,86,288424,115,<25,1.0,0.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
14370,1557114,2000-12-04,86,288444,115,<25,1.0,0.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
14371,1557169,2000-12-09,81,242411,106,35-39,0.0,1.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
14372,1557176,2001-02-05,23,663574,221,30-34,0.0,2.0,0.0,0.0,0.0,4,16-31 day,0~10 freq,新顧客
14373,1557206,2001-01-08,51,445425,115,30-34,0.0,0.0,1.0,0.0,0.0,4,47-51 day,0~10 freq,流失客
14374,1557206,2001-01-08,51,447430,115,30-34,0.0,0.0,1.0,0.0,0.0,4,47-51 day,0~10 freq,流失客
14375,1557220,2000-11-16,104,106649,221,50-54,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
14376,1557305,2001-02-28,0,804336,105,40-44,0.0,0.0,2.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
14377,1557305,2001-02-28,0,807590,105,40-44,0.0,0.0,1.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
14378,1557305,2001-02-28,0,809220,105,40-44,1.0,0.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
14379,1557404,2000-11-06,114,40412,115,45-49,0.0,0.0,0.0,1.0,0.0,2,>66 day,0~10 freq,流失客
14380,1557404,2000-11-06,114,41112,115,45-49,0.0,2.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
14381,1557428,2001-02-24,4,785639,221,35-39,1.0,0.0,0.0,0.0,0.0,15,0-14 day,11~20 freq,新顧客
14382,1557435,2001-02-19,9,760036,221,40-44,1.0,0.0,0.0,0.0,0.0,8,0-14 day,0~10 freq,新顧客
14383,1557435,2001-02-19,9,760857,221,40-44,1.0,0.0,0.0,0.0,0.0,8,0-14 day,0~10 freq,新顧客
14384,1557503,2001-02-25,3,798187,Unknown,40-44,0.0,0.0,0.0,0.0,1.0,20,0-14 day,11~20 freq,新顧客
14385,1557510,2001-02-15,13,719795,221,40-44,2.0,0.0,0.0,0.0,0.0,16,0-14 day,11~20 freq,新顧客
14386,1557510,2001-02-15,13,721759,221,40-44,2.0,0.0,0.0,0.0,0.0,16,0-14 day,11~20 freq,新顧客
14387,1557671,2001-01-20,39,528779,221,30-34,0.0,0.0,3.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
14388,1557671,2001-01-20,39,530770,221,30-34,0.0,0.0,3.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
14389,1557718,2001-01-02,57,477143,115,25-29,1.0,0.0,0.0,0.0,0.0,1,52- 66day,0~10 freq,流失客
14390,1557756,2001-02-28,0,816983,221,30-34,1.0,0.0,0.0,0.0,0.0,4,0-14 day,0~10 freq,新顧客
14391,1557824,2001-01-21,38,540364,110,40-44,1.0,0.0,0.0,0.0,0.0,7,32-46 day,0~10 freq,新顧客
14392,1557824,2001-01-21,38,542751,110,40-44,0.0,2.0,0.0,0.0,0.0,7,32-46 day,0~10 freq,新顧客
14393,1557824,2001-01-21,38,545912,110,40-44,2.0,0.0,0.0,0.0,0.0,7,32-46 day,0~10 freq,新顧客
14394,1558135,2001-01-02,57,478395,105,55-59,1.0,0.0,0.0,0.0,0.0,1,52- 66day,0~10 freq,流失客
14395,1558142,2001-02-24,4,783523,114,60-64,0.0,0.0,0.0,0.0,1.0,2,0-14 day,0~10 freq,新顧客
14396,1558142,2001-02-24,4,788033,114,60-64,1.0,0.0,0.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
14397,1558302,2001-02-28,0,803549,115,40-44,1.0,0.0,0.0,0.0,0.0,10,0-14 day,0~10 freq,新顧客
14398,1558302,2001-02-28,0,803551,115,40-44,0.0,1.0,0.0,0.0,0.0,10,0-14 day,0~10 freq,新顧客
14399,1558302,2001-02-28,0,810781,115,40-44,1.0,0.0,0.0,0.0,0.0,10,0-14 day,0~10 freq,新顧客
14400,1558418,2001-02-09,19,641312,221,35-39,0.0,0.0,0.0,0.0,1.0,4,16-31 day,0~10 freq,新顧客
14401,1558432,2000-12-31,59,405768,221,60-64,0.0,1.0,0.0,0.0,0.0,1,52- 66day,0~10 freq,流失客
14402,1558586,2001-01-22,37,566000,221,35-39,0.0,1.0,0.0,0.0,0.0,7,32-46 day,0~10 freq,新顧客
14403,1558586,2001-01-22,37,566809,221,35-39,0.0,1.0,0.0,0.0,0.0,7,32-46 day,0~10 freq,新顧客
14404,1558586,2001-01-22,37,568425,221,35-39,0.0,1.0,0.0,0.0,0.0,7,32-46 day,0~10 freq,新顧客
14405,1558586,2001-01-22,37,570845,221,35-39,0.0,1.0,0.0,0.0,0.0,7,32-46 day,0~10 freq,新顧客
14406,1558685,2001-02-28,0,809345,114,35-39,0.0,0.0,0.0,0.0,2.0,5,0-14 day,0~10 freq,新顧客
14407,1558722,2001-02-25,3,791737,Others,35-39,1.0,0.0,0.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
14408,1558722,2001-02-25,3,791744,Others,35-39,1.0,0.0,0.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
14409,1558838,2000-11-05,115,25478,110,45-49,0.0,0.0,1.0,0.0,0.0,4,>66 day,0~10 freq,流失客
14410,1558838,2000-11-05,115,26294,110,45-49,0.0,1.0,0.0,0.0,0.0,4,>66 day,0~10 freq,流失客
14411,1558838,2000-11-05,115,28364,110,45-49,0.0,0.0,1.0,0.0,0.0,4,>66 day,0~10 freq,流失客
14412,1558838,2000-11-05,115,30729,110,45-49,0.0,0.0,1.0,0.0,0.0,4,>66 day,0~10 freq,流失客
14413,1558906,2001-02-14,14,699506,114,35-39,0.0,1.0,0.0,0.0,0.0,10,0-14 day,0~10 freq,新顧客
14414,1558906,2001-02-14,14,700361,114,35-39,0.0,1.0,0.0,0.0,0.0,10,0-14 day,0~10 freq,新顧客
14415,1558906,2001-02-14,14,700457,114,35-39,0.0,1.0,0.0,0.0,0.0,10,0-14 day,0~10 freq,新顧客
14416,1558906,2001-02-14,14,700853,114,35-39,0.0,0.0,1.0,0.0,0.0,10,0-14 day,0~10 freq,新顧客
14417,1558906,2001-02-14,14,701501,114,35-39,2.0,0.0,0.0,0.0,0.0,10,0-14 day,0~10 freq,新顧客
14418,1558906,2001-02-14,14,701609,114,35-39,0.0,2.0,0.0,0.0,0.0,10,0-14 day,0~10 freq,新顧客
14419,1558906,2001-02-14,14,702669,114,35-39,1.0,0.0,0.0,0.0,0.0,10,0-14 day,0~10 freq,新顧客
14420,1558906,2001-02-14,14,704235,114,35-39,0.0,0.0,1.0,0.0,0.0,10,0-14 day,0~10 freq,新顧客
14421,1558906,2001-02-14,14,704746,114,35-39,1.0,0.0,0.0,0.0,0.0,10,0-14 day,0~10 freq,新顧客
14422,1558906,2001-02-14,14,705057,114,35-39,0.0,0.0,0.0,0.0,1.0,10,0-14 day,0~10 freq,新顧客
14423,1559101,2001-01-17,42,505277,115,30-34,0.0,0.0,1.0,0.0,0.0,4,32-46 day,0~10 freq,新顧客
14424,1559217,2001-01-22,37,569596,221,30-34,0.0,0.0,0.0,0.0,2.0,1,32-46 day,0~10 freq,新顧客
14425,1559224,2001-01-17,42,505276,115,30-34,0.0,0.0,0.0,0.0,1.0,2,32-46 day,0~10 freq,新顧客
14426,1559224,2001-01-17,42,507279,115,30-34,0.0,0.0,0.0,0.0,1.0,2,32-46 day,0~10 freq,新顧客
14427,1559231,2000-12-15,75,324850,110,30-34,0.0,0.0,0.0,0.0,1.0,1,>66 day,0~10 freq,流失客
14428,1559491,2001-02-26,2,801652,221,<25,0.0,1.0,0.0,0.0,0.0,14,0-14 day,11~20 freq,新顧客
14429,1559491,2001-02-26,2,803990,221,<25,0.0,1.0,0.0,0.0,0.0,14,0-14 day,11~20 freq,新顧客
14430,1559637,2000-11-17,103,120482,105,30-34,0.0,0.0,1.0,0.0,0.0,1,>66 day,0~10 freq,流失客
14431,1559651,2001-01-16,43,483556,Others,>65,0.0,1.0,0.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
14432,1559651,2001-01-16,43,487427,Others,>65,0.0,0.0,0.0,2.0,0.0,2,32-46 day,0~10 freq,新顧客
14433,1559668,2001-02-10,18,643891,115,40-44,0.0,0.0,1.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
14434,1559668,2001-02-10,18,644396,115,40-44,0.0,0.0,2.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
14435,1559668,2001-02-10,18,647327,115,40-44,0.0,0.0,5.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
14436,1559750,2000-12-31,59,383491,115,45-49,0.0,0.0,0.0,1.0,0.0,2,52- 66day,0~10 freq,流失客
14437,1559835,2001-02-19,9,737973,106,45-49,1.0,0.0,0.0,0.0,0.0,6,0-14 day,0~10 freq,新顧客
14438,1559835,2001-02-19,9,737996,106,45-49,0.0,0.0,1.0,0.0,0.0,6,0-14 day,0~10 freq,新顧客
14439,1559866,2001-02-18,10,742598,115,45-49,0.0,0.0,2.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
14440,1559910,2001-02-18,10,749679,221,35-39,0.0,0.0,0.0,0.0,1.0,3,0-14 day,0~10 freq,新顧客
14441,1560022,2001-01-18,41,515560,Others,30-34,0.0,0.0,12.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
14442,1560084,2000-11-30,90,226560,110,45-49,0.0,1.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
14443,1560084,2000-11-30,90,227013,110,45-49,0.0,0.0,0.0,0.0,1.0,2,>66 day,0~10 freq,流失客
14444,1560091,2001-01-13,46,426268,115,40-44,0.0,1.0,0.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
14445,1560091,2001-01-13,46,427013,115,40-44,0.0,1.0,0.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
14446,1560107,2001-02-04,24,674067,Others,40-44,0.0,0.0,0.0,0.0,1.0,7,16-31 day,0~10 freq,新顧客
14447,1560107,2001-02-04,24,676089,Others,40-44,0.0,0.0,0.0,0.0,1.0,7,16-31 day,0~10 freq,新顧客
14448,1560107,2001-02-04,24,679833,Others,40-44,1.0,0.0,0.0,0.0,0.0,7,16-31 day,0~10 freq,新顧客
14449,1560190,2001-02-21,7,753557,Others,35-39,0.0,0.0,0.0,0.0,1.0,7,0-14 day,0~10 freq,新顧客
14450,1560190,2001-02-21,7,753927,Others,35-39,0.0,0.0,0.0,0.0,1.0,7,0-14 day,0~10 freq,新顧客
14451,1560367,2001-02-13,15,614823,221,35-39,1.0,0.0,0.0,0.0,0.0,2,16-31 day,0~10 freq,新顧客
14452,1560367,2001-02-13,15,645700,221,35-39,1.0,0.0,0.0,0.0,0.0,2,16-31 day,0~10 freq,新顧客
14453,1560503,2000-11-25,95,167471,106,35-39,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
14454,1560510,2001-02-11,17,635185,110,35-39,1.0,0.0,0.0,0.0,0.0,1,16-31 day,0~10 freq,新顧客
14455,1560800,2001-02-19,9,740366,221,30-34,1.0,0.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
14456,1560800,2001-02-19,9,741207,221,30-34,0.0,1.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
14457,1560800,2001-02-19,9,743128,221,30-34,0.0,1.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
14458,1560923,2001-02-23,5,765043,221,35-39,0.0,0.0,1.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
14459,1560923,2001-02-23,5,767814,221,35-39,1.0,0.0,0.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
14460,1560923,2001-02-23,5,768224,221,35-39,0.0,0.0,1.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
14461,1560954,2000-12-06,84,255884,115,35-39,0.0,0.0,0.0,0.0,1.0,1,>66 day,0~10 freq,流失客
14462,1561029,2001-01-13,46,422797,Others,40-44,2.0,0.0,0.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
14463,1561029,2001-01-13,46,423543,Others,40-44,2.0,0.0,0.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
14464,1561166,2000-12-14,76,325025,115,50-54,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
14465,1561166,2000-12-14,76,328205,115,50-54,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
14466,1561197,2001-01-31,28,611858,221,30-34,0.0,0.0,0.0,0.0,1.0,4,16-31 day,0~10 freq,新顧客
14467,1561241,2000-11-29,91,205477,115,35-39,0.0,0.0,0.0,0.0,1.0,1,>66 day,0~10 freq,流失客
14468,1561265,2001-01-18,41,506268,115,55-59,1.0,0.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
14469,1561272,2001-02-09,19,638335,115,45-49,1.0,0.0,0.0,0.0,0.0,1,16-31 day,0~10 freq,新顧客
14470,1561302,2000-12-15,75,318988,115,25-29,1.0,0.0,0.0,0.0,0.0,10,>66 day,0~10 freq,流失客
14471,1561371,2001-01-20,39,532279,110,30-34,0.0,1.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
14472,1561432,2001-02-18,10,747735,115,30-34,1.0,0.0,0.0,0.0,0.0,1,0-14 day,0~10 freq,新顧客
14473,1561456,2001-02-11,17,625709,115,35-39,1.0,0.0,0.0,0.0,0.0,17,16-31 day,11~20 freq,新顧客
14474,1561456,2001-02-11,17,627792,115,35-39,0.0,1.0,0.0,0.0,0.0,17,16-31 day,11~20 freq,新顧客
14475,1561456,2001-02-11,17,634252,115,35-39,0.0,1.0,0.0,0.0,0.0,17,16-31 day,11~20 freq,新顧客
14476,1561500,2001-02-18,10,740706,221,35-39,1.0,0.0,0.0,0.0,0.0,1,0-14 day,0~10 freq,新顧客
14477,1561517,2000-11-19,101,136320,110,30-34,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
14478,1561524,2001-02-28,0,801954,110,35-39,1.0,0.0,0.0,0.0,0.0,8,0-14 day,0~10 freq,新顧客
14479,1561524,2001-02-28,0,804313,110,35-39,0.0,0.0,0.0,0.0,1.0,8,0-14 day,0~10 freq,新顧客
14480,1561524,2001-02-28,0,805928,110,35-39,1.0,0.0,0.0,0.0,0.0,8,0-14 day,0~10 freq,新顧客
14481,1561524,2001-02-28,0,805930,110,35-39,1.0,0.0,0.0,0.0,0.0,8,0-14 day,0~10 freq,新顧客
14482,1561524,2001-02-28,0,810691,110,35-39,0.0,0.0,0.0,0.0,1.0,8,0-14 day,0~10 freq,新顧客
14483,1561548,2000-12-18,72,343944,115,35-39,0.0,0.0,2.0,0.0,0.0,3,>66 day,0~10 freq,流失客
14484,1561548,2000-12-18,72,348806,115,35-39,0.0,0.0,2.0,0.0,0.0,3,>66 day,0~10 freq,流失客
14485,1561586,2000-12-10,80,236647,115,25-29,0.0,0.0,2.0,0.0,0.0,3,>66 day,0~10 freq,流失客
14486,1561630,2001-01-21,38,543950,115,30-34,0.0,0.0,0.0,0.0,1.0,1,32-46 day,0~10 freq,新顧客
14487,1561777,2001-02-16,12,733736,114,55-59,0.0,0.0,1.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
14488,1561777,2001-02-16,12,734556,114,55-59,0.0,0.0,1.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
14489,1561784,2001-01-16,43,396028,221,30-34,0.0,1.0,0.0,0.0,0.0,10,32-46 day,0~10 freq,新顧客
14490,1561784,2001-01-16,43,424879,221,30-34,1.0,0.0,0.0,0.0,0.0,10,32-46 day,0~10 freq,新顧客
14491,1561890,2001-01-21,38,554530,221,25-29,0.0,0.0,0.0,1.0,0.0,3,32-46 day,0~10 freq,新顧客
14492,1561890,2001-01-21,38,555730,221,25-29,0.0,0.0,0.0,1.0,0.0,3,32-46 day,0~10 freq,新顧客
14493,1561890,2001-01-21,38,558921,221,25-29,0.0,0.0,0.0,1.0,0.0,3,32-46 day,0~10 freq,新顧客
14494,1561937,2000-12-10,80,229091,110,40-44,0.0,0.0,0.0,1.0,0.0,1,>66 day,0~10 freq,流失客
14495,1562026,2001-02-08,20,658194,115,25-29,0.0,0.0,1.0,0.0,0.0,2,16-31 day,0~10 freq,新顧客
14496,1562026,2001-02-08,20,659440,115,25-29,0.0,0.0,1.0,0.0,0.0,2,16-31 day,0~10 freq,新顧客
14497,1562033,2001-02-08,20,655728,115,30-34,0.0,0.0,0.0,0.0,1.0,4,16-31 day,0~10 freq,新顧客
14498,1562101,2000-12-03,87,283038,Others,35-39,1.0,0.0,0.0,0.0,0.0,6,>66 day,0~10 freq,流失客
14499,1562101,2000-12-03,87,284399,Others,35-39,1.0,0.0,0.0,0.0,0.0,6,>66 day,0~10 freq,流失客
14500,1562118,2001-02-08,20,656020,115,30-34,1.0,0.0,0.0,0.0,0.0,2,16-31 day,0~10 freq,新顧客
14501,1562125,2000-11-07,113,40264,221,40-44,0.0,0.0,2.0,0.0,0.0,3,>66 day,0~10 freq,流失客
14502,1562125,2000-11-07,113,40984,221,40-44,0.0,0.0,2.0,0.0,0.0,3,>66 day,0~10 freq,流失客
14503,1562125,2000-11-07,113,41039,221,40-44,0.0,0.0,2.0,0.0,0.0,3,>66 day,0~10 freq,流失客
14504,1562132,2001-02-17,11,725618,221,35-39,0.0,1.0,0.0,0.0,0.0,14,0-14 day,11~20 freq,新顧客
14505,1562156,2001-02-13,15,701718,105,60-64,0.0,1.0,0.0,0.0,0.0,2,16-31 day,0~10 freq,新顧客
14506,1562156,2001-02-13,15,704524,105,60-64,0.0,1.0,0.0,0.0,0.0,2,16-31 day,0~10 freq,新顧客
14507,1562279,2001-01-22,37,570023,115,25-29,0.0,0.0,2.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
14508,1562279,2001-01-22,37,571128,115,25-29,0.0,0.0,1.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
14509,1562460,2000-12-31,59,398306,106,55-59,0.0,1.0,0.0,0.0,0.0,5,52- 66day,0~10 freq,流失客
14510,1562460,2000-12-31,59,398309,106,55-59,0.0,1.0,0.0,0.0,0.0,5,52- 66day,0~10 freq,流失客
14511,1562460,2000-12-31,59,399853,106,55-59,0.0,0.0,0.0,0.0,1.0,5,52- 66day,0~10 freq,流失客
14512,1562538,2001-02-25,3,797446,115,30-34,1.0,0.0,0.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
14513,1562538,2001-02-25,3,797787,115,30-34,0.0,1.0,0.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
14514,1562859,2000-12-03,87,281142,Others,35-39,1.0,0.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
14515,1562859,2000-12-03,87,281894,Others,35-39,0.0,0.0,0.0,0.0,1.0,3,>66 day,0~10 freq,流失客
14516,1562859,2000-12-03,87,283141,Others,35-39,0.0,0.0,0.0,0.0,1.0,3,>66 day,0~10 freq,流失客
14517,1562903,2001-02-21,7,771584,221,30-34,0.0,0.0,0.0,0.0,1.0,16,0-14 day,11~20 freq,新顧客
14518,1562910,2000-12-17,73,351877,114,25-29,0.0,1.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
14519,1562989,2000-12-31,59,384623,114,40-44,1.0,0.0,0.0,0.0,0.0,2,52- 66day,0~10 freq,流失客
14520,1562989,2000-12-31,59,406144,114,40-44,1.0,0.0,0.0,0.0,0.0,2,52- 66day,0~10 freq,流失客
14521,1563139,2000-12-28,62,368623,115,25-29,2.0,0.0,0.0,0.0,0.0,3,52- 66day,0~10 freq,流失客
14522,1563139,2000-12-28,62,372430,115,25-29,2.0,0.0,0.0,0.0,0.0,3,52- 66day,0~10 freq,流失客
14523,1563139,2000-12-28,62,374232,115,25-29,1.0,0.0,0.0,0.0,0.0,3,52- 66day,0~10 freq,流失客
14524,1563153,2000-11-11,109,83409,115,<25,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
14525,1563153,2000-11-11,109,87035,115,<25,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
14526,1563245,2001-01-14,45,412056,115,40-44,1.0,0.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
14527,1563252,2001-02-25,3,793495,Unknown,>65,0.0,0.0,0.0,0.0,1.0,2,0-14 day,0~10 freq,新顧客
14528,1563283,2000-11-28,92,210631,221,25-29,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
14529,1563450,2000-12-16,74,342780,Others,50-54,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
14530,1563474,2001-02-04,24,675280,221,35-39,0.0,1.0,0.0,0.0,0.0,1,16-31 day,0~10 freq,新顧客
14531,1563481,2000-11-17,103,121651,221,60-64,0.0,0.0,1.0,0.0,0.0,1,>66 day,0~10 freq,流失客
14532,1563627,2001-01-18,41,501813,221,35-39,1.0,0.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
